mosque_id/id,id,name,episode_days/id,company_id/id,subh,zuhr,period_subh,period_zuhr,period_id/id,academic_id/id,period_magrib,women_or_men,expected_students,active,episode_type/id
data_security.1388,132538,أبو عامر,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132539,الدورة الشعبانية 6 أجزاء  أ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132574,الدورة الشعبانية أمهات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132575,الدورة الشعبانية 9 اجزاء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132577,الدورة الشعبانية 3 ب,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.492,132480,الدورة الشعبانية 3 أجزاء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.492,132481,الدورة الشعبانية 6 أجزاء ب,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.492,132482,الدورة الشعبانية 12 جزء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.492,132483,الدورة الشعبانية 18 جزء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132485,الدورة الشعبانية 30 جزء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132486,الدورة الشعبانية الابتدائي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132487,الدورة الشعبانية الروضــــــــــة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132618,متابعة خاتمات 1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132619,متابعة خاتمات 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,132627,متابعة خاتمات 3,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133019,تمهيدي أول عائشة بارشيد,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133020,تمهيدي أول تسنيم,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133021,تمهيدي اول آمنة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133022,تمهيدي أول رانيا,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133024,تمهيدي ثالث جويرية,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.3677,133026,تمهيدي ثاني عائشة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3677,133027,تمهيدي ثالث مريم حسونة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1221,133186,الحلقة المسائية,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,133745,خخاااتمات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,133758,خااااتمات متابعة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,133759,خاتمات متابعة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133927,لآليءالذكر,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133929,محبات القرآن,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133931,حلقة ثمره للفتره المسائيه,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133932,أشبال المستقبل,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133934,الفراشات الملونه,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133935,شذى الورد,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133936,الآليء الحسان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133938, تمهيدي - أولاد1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133941,امهات الفترة الصباحية,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133942,امهات صباحي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133943,حلقة فوزية للفترة المسائية,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133949,تمهيدي - أولاد2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133950,تمهيدي - بنات 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133951,تمهيدي بنات مستوى ثاني,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133953,تمهيدي أولاد مستوى أول مكثف,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133954,تمهيدي بنات مستوى اول مكثف,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133956,تمهيدي أولاد مستوى ثاني,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,133963,الشمرفة المقيمة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,133965,فاطمة الزهراء تمهيدي بنات2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4173,133983,ام سلمة 1 ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134075,تمهيدي مستوى ثاني - 1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134093,تمهيدي مستوى أول - بنات 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134095,تمهيدي مستوى أول - أولاد 1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134096,تمهيدي مستوى ثاني - 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134097,تمهيدي مستوى أول - بنات 1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,134102,تمهيدي مستوى ثالث,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.599,134128,الزبير بن العوام  ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4429,134170,المرح,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4429,134171,النجمات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1894,134291, أم المؤمنين,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1555,134599,النخبة ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1555,134602,عروة بن الزبير ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1555,134603,المنذر بن الزبير,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1555,134604,مصعب بن الزبير ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1555,134606,الدورة الصيفية ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4464,134607,حلقة التدبر  ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.193,134658,غير قارئات       1س,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.193,134659,غير قارئات2م,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.193,134665,الذكر المجيد,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,135290,دورة الاتقان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4717,135561,عمرين عبد العزيز,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1533,137146,حافظات القران ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1617,138500,8 البيان - 22 ورش المصري ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.937,138530,الخنساء أمهات ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.733,138953,امهات قارئات وغير قارئات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.513,138911,الزهرة اليانعة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139033,حلقة المهرة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139034,حلقة عائشة بنت أبي بكر-رضي الله عنها-,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139035,حلقة رفيقات الجنان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139036,حلقة روضة الجنان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139037,حلقة نور الايمان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139038,حلقة دوحة القران,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4425,139039,القلوب بيضاء ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4425,139044,امل المستقبل,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4425,139045,فيض,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4425,139046,عاليات الهمة ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.4425,139047,نور وضياء ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139565,حلقة اللألئ الحسان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4840,139702,دورة تأهيل المعلمات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1820,139823,تمهيد متقدم - بنات  جهاد,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,139827, حلقة براعم الإيمان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,139945,تمهيدي اولاد م 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1916,139946,تمهيدي بنات م ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1916,139947,تمهيدي بنات م 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2641,140061,تمهيدي مستوى أول - أولاد 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4456,140069,براعم القران ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4456,140071,الألىء الحسان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4456,140072,حلقة الموظفات ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,140117,حلقة قناديل القرآن,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,140118,حلقة طيور الرحمن,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4769,140194,مبتدئ بنات ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2698,140255,جامع حمزة بن عبدالمطلب,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.162,140483,اول وثاني ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,151178,حلقة القران حياتي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1665,151608,مجمع الفلاح التعليمي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1665,151609,جامع العساف,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.5176,151681,أنس بن مالك الأنصاري ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,151708,تمهيدي متقدم أولاد 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.2640,151717,تمهيدي متقدم بنات 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,151715,تمهيدي متقدم اولاد 2 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1894,151758,الهمم,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,151765,حلقة معين 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,151770,حلقة المخارج 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1894,151815,عائشه ام المؤمنين,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.937,151838,سميه صالح عبد الله الظبياني,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,151990,حلقة النون الساكنه 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1555,151977,عاصم بن الزبير,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.937,152229,استاذه سعيده,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.937,152230,لولوه حسن,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.937,152259,قماشه مقحم ناصر,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5079,162584,حلقة عاشقات الجنان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3713,162797,بالقران نرتقي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3713,162801,ناصرات السنة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3713,162802,مسك الدار,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3713,162804,العلماء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.3713,162807,اميرات العطاء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1353,162812,الشيخين الابتدائي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1353,162813,الشيخين القسم المتوسط,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.2640,162907,الخاتمات 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.733,162866,معلمات مشاركات باختبار الاجزاء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.1617,163478,7 الوقار - 19 قنبل المخزومي,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.2640,163725,تأهيل معلمات 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4447,163728,النون الساكنه 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.4447,163765,المخارج 1438 هـ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1617,163778,8 البيان - 23 ابو الحارث,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1533,165715,عمرة بنت رواحة,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.695,165967,تعليم كبار 1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.695,165969,تعليم كبار 2,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.695,165974,تمهيدي 4,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.1390,177374, ثاني ابتدائي ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,177768,خاتمااااات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,177775,الرحيق المختوم...الخاتمات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.733,178377,ابتدائي 6،5,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.733,178381,ابتدائي 2،1,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5198,179101,العباقرة ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,women,50,1,data_security.mk_episode_type_1
data_security.5198,179102,الأبطال ,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.5198,179105,الأذكياء,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.492,179282,مستوى ثان,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
data_security.228,179425,أمهات قارئات متقدمات,data_security.mk_work_days_1,base.main_company,1,1,s,z,data_security.mk_periods_1,data_security.mk_study_year_1,,men,50,1,data_security.mk_episode_type_1
